"Dato","Arr/Dep","Rutenr.","STA/STD","A/C","Org./Des."
"9/22/2019","A","SK 594  ","12:00","CR9","BRU "
"9/22/2019","D","SK 1213 ","12:00","AT7","AAL "
"9/22/2019","D","SK 1647 ","12:00","AT7","HAM "
"9/22/2019","A","LH 2442 ","12:05","320","MUC "
"9/22/2019","A","SK 1421 ","12:05","319","ARN "
"9/22/2019","A","SK 602  ","12:05","CR9","ZRH "
"9/22/2019","A","SU 2658 ","12:05","73H","SVO "
"9/22/2019","D","LH 827  ","12:05","32A","FRA "
"9/22/2019","D","SK 567  ","12:05","321","CDG "
"9/22/2019","A","D8 2906 ","12:10","73H","LGW "
"9/22/2019","A","FR 4019 ","12:10","73H","ALC "
"9/22/2019","D","AF 1151 ","12:10","318","CDG "
"9/22/2019","D","FR 7620 ","12:10","73H","KUN "
"9/22/2019","D","SK 759  ","12:15","CR9","GDN "
"9/22/2019","A","D8 3581 ","12:20","321","PRG "
"9/22/2019","D","DX 040  ","12:20","AT7","RNN "
"9/22/2019","D","SK 925  ","12:20","333","IAD "
"9/22/2019","D","SQ 351  ","12:20","77W","SIN "
"9/22/2019","D","TP 757  ","12:20","321","LIS "
"9/22/2019","A","BT 195  ","12:25","DH4","TLL "
"9/22/2019","D","FR 408  ","12:25","73H","CGN "
"9/22/2019","D","RC 453  ","12:25","319","FAE "
"9/22/2019","D","SK 935  ","12:25","343","SFO "
"9/22/2019","A","D8 5572 ","12:30","73H","BCN "
"9/22/2019","D","OS 310  ","12:30","320","VIE "
"9/22/2019","D","PC 1072 ","12:30","32A","SAW "
"9/22/2019","A","DX 079  ","12:35","AT4","KRP "
"9/22/2019","A","SK 2832 ","12:35","32A","SPU "
"9/22/2019","D","3O 612  ","12:35","320","AGA "
"9/22/2019","D","FR 4020 ","12:35","73H","ALC "
"9/22/2019","A","AY 953  ","12:40","321","HEL "
"9/22/2019","A","EZS1465 ","12:40","32A","GVA "
"9/22/2019","A","SK 2684 ","12:40","CR9","BLQ "
"9/22/2019","A","SK 502  ","12:40","32A","LHR "
"9/22/2019","D","D8 2907 ","12:40","73H","LGW "
"9/22/2019","D","WF 306  ","12:40","DH4","TRF "
"9/22/2019","A","SK 540  ","12:45","CR9","MAN "
"9/22/2019","D","D8 3088 ","12:45","73H","AAL "
"9/22/2019","D","LH 2443 ","12:45","320","MUC "
"9/22/2019","D","SK 1742 ","12:45","CR9","VNO "
"9/22/2019","D","SK 2882 ","12:45","CR9","TRD "
"9/22/2019","A","D8 2902 ","12:50","73H","LGW "
"9/22/2019","A","SK 566  ","12:50","319","CDG "
"9/22/2019","D","SK 767  ","12:50","319","PRG "
"9/22/2019","D","SK 927  ","12:50","333","BOS "
"9/22/2019","A","BA 814  ","12:55","319","LHR "
"9/22/2019","A","D8 3665 ","12:55","73H","PMI "
"9/22/2019","A","EJU3825 ","12:55","32A","CDG "
"9/22/2019","A","FI 204  ","12:55","76W","KEF "
"9/22/2019","D","SU 2659 ","12:55","73H","SVO "
"9/22/2019","A","PS 161  ","13:00","E90","KBP "
"9/22/2019","A","SK 1610 ","13:00","CR9","GVA "
"9/22/2019","D","D8 3560 ","13:00","321","KRK "
"9/22/2019","A","D8 3731 ","13:05","73H","FCO "
"9/22/2019","A","FR 632  ","13:05","73H","DUB "
"9/22/2019","A","SK 2692 ","13:10","32A","VCE "
"9/22/2019","A","SK 902  ","13:10","333","EWR "
"9/22/2019","A","WF 268  ","13:10","DH4","KRS "
"9/22/2019","D","BT 196  ","13:10","DH4","TLL "
"9/22/2019","D","EZS1466 ","13:10","32A","GVA "
"9/22/2019","D","SK 1422 ","13:10","32A","ARN "
"9/22/2019","D","SK 519  ","13:10","319","STN "
"9/22/2019","A","EK 151  ","13:15","77W","DXB "
"9/22/2019","A","FI 206  ","13:15","763","KEF "
"9/22/2019","A","SK 586  ","13:15","321","PMI "
"9/22/2019","A","SK 936  ","13:15","343","SFO "
"9/22/2019","D","CA 878  ","13:15","332","PEK "
"9/22/2019","D","SK 675  ","13:15","32A","FRA "
"9/22/2019","D","TF 9205 ","13:15","AR1","BMA "
"9/22/2019","A","SK 944  ","13:20","333","ORD "
"9/22/2019","D","AY 954  ","13:20","321","HEL "
"9/22/2019","D","D8 5571 ","13:20","73H","BCN "
"9/22/2019","A","SK 1666 ","13:25","CR9","MUC "
"9/22/2019","A","SK 1686 ","13:25","321","MXP "
"9/22/2019","D","EJU3826 ","13:25","32A","CDG "
"9/22/2019","A","IA 281  ","13:30","320","BGW "
"9/22/2019","A","QR 159  ","13:30","77W","DOH "
"9/22/2019","D","D8 2903 ","13:30","73H","LGW "
"9/22/2019","D","FR 633  ","13:35","73H","DUB "
"9/22/2019","D","WF 267  ","13:35","DH4","KRS "
"9/22/2019","A","BT 135  ","13:40","DH4","RIX "
"9/22/2019","D","BA 815  ","13:40","319","LHR "
"9/22/2019","D","D8 3223 ","13:40","73H","OSL "
"9/22/2019","D","DX 042  ","13:40","AT4","RNN "
"9/22/2019","A","SK 437  ","13:45","AT7","GOT "
"9/22/2019","D","D8 3502 ","13:45","73H","EDI "
"9/22/2019","D","PS 162  ","13:50","E90","KBP "
"9/22/2019","D","SK 1712 ","13:50","CR9","HEL "
"9/22/2019","A","KL 1129 ","13:55","E90","AMS "
"9/22/2019","A","SK 1756 ","13:55","AT7","POZ "
"9/22/2019","A","LX 1270 ","14:00","320","ZRH "
"9/22/2019","A","RC 7121 ","14:00","32N","PVK "
"9/22/2019","A","SK 682  ","14:00","321","FCO "
"9/22/2019","A","SK 7748 ","14:00","320","RHO "
"9/22/2019","A","TK 1781 ","14:00","32B","IST "
"9/22/2019","D","FI 205  ","14:00","76W","KEF "
"9/22/2019","D","SK 2657 ","14:00","32A","MUC "
"9/22/2019","A","SK 1214 ","14:05","AT7","AAL "
"9/22/2019","A","SK 794  ","14:05","321","NCE "
"9/22/2019","D","SK 1788 ","14:05","CR9","TLL "
"9/22/2019","D","SK 2537 ","14:05","32A","DUB "
"9/22/2019","D","SK 2746 ","14:05","CR9","PLQ "
"9/22/2019","D","SK 2868 ","14:05","CR9","BGO "
"9/22/2019","D","SK 458  ","14:05","321","OSL "
"9/22/2019","A","LH 828  ","14:10","32A","FRA "
"9/22/2019","A","AF 1850 ","14:15","320","CDG "
"9/22/2019","A","D8 266  ","14:15","73H","HEL "
"9/22/2019","A","D8 3199 ","14:15","73H","ARN "
"9/22/2019","A","TO 4668 ","14:15","73H","NTE "
"9/22/2019","D","SK 1621 ","14:15","CR9","DUS "
"9/22/2019","D","SK 1872 ","14:15","321","SVG "
"9/22/2019","A","FR 407  ","14:20","73H","CIA "
"9/22/2019","D","FI 207  ","14:25","763","KEF "
"9/22/2019","D","SK 438  ","14:25","AT7","GOT "
"9/22/2019","D","TG 951  ","14:25","772","BKK "
"9/22/2019","A","RJ 115  ","14:30","319","AMM "
"9/22/2019","A","SK 1648 ","14:30","AT7","HAM "
"9/22/2019","D","IA 282  ","14:30","320","BGW "
"9/22/2019","D","SK 1285 ","14:30","AT7","BLL "
"9/22/2019","A","SK 7772 ","14:35","320","HER "
"9/22/2019","A","D8 3089 ","14:40","73H","AAL "
"9/22/2019","A","DW 172  ","14:40","E95","CHQ "
"9/22/2019","A","SK 1423 ","14:40","32A","ARN "
"9/22/2019","A","SK 760  ","14:40","CR9","GDN "
"9/22/2019","D","KL 1130 ","14:40","E90","AMS "
"9/22/2019","D","SK 1215 ","14:40","320","AAL "
"9/22/2019","A","MS 759  ","14:45","320","CAI "
"9/22/2019","A","PC 1073 ","14:45","32N","SAW "
"9/22/2019","A","SK 1469 ","14:45","321","OSL "
"9/22/2019","D","BT 136  ","14:45","DH4","RIX "
"9/22/2019","D","D8 267  ","14:45","73H","HEL "
"9/22/2019","D","FR 406  ","14:45","73H","CIA "
"9/22/2019","D","SK 1257 ","14:45","AT7","AAR "
"9/22/2019","D","TO 4669 ","14:45","73H","NTE "
"9/22/2019","A","D8 3617 ","14:50","73H","LIS "
"9/22/2019","D","D8 3208 ","14:50","73H","ARN "
"9/22/2019","D","LX 1271 ","14:50","320","ZRH "
"9/22/2019","D","RC 7150 ","14:50","32N","JSH "
"9/22/2019","A","SK 2875 ","14:55","CR9","BGO "
"9/22/2019","A","SK 764  ","14:55","CR9","WRO "
"9/22/2019","D","LH 829  ","14:55","32A","FRA "
"9/22/2019","D","TK 1782 ","14:55","32B","IST "
"9/22/2019","A","DY 940  ","15:00","73H","OSL "
"9/22/2019","A","I2 3730 ","15:00","320","MAD "
"9/22/2019","A","SK 596  ","15:00","32A","KEF "
"9/22/2019","D","SK 505  ","15:00","320","LHR "
"9/22/2019","D","AF 1851 ","15:05","320","CDG "
"9/22/2019","A","LG 5437 ","15:10","DH4","LUX "
"9/22/2019","A","SK 2962 ","15:20","319","FLR "
"9/22/2019","A","SK 7740 ","15:20","321","RHO "
"9/22/2019","D","SK 1424 ","15:20","321","ARN "
"9/22/2019","D","SK 1593 ","15:20","321","BRU "
"9/22/2019","D","SK 649  ","15:20","AT7","HAM "
"9/22/2019","A","D8 2904 ","15:25","73H","LGW "
"9/22/2019","D","D8 3582 ","15:25","73H","PRG "
"9/22/2019","D","RJ 116  ","15:25","319","AMM "
"9/22/2019","A","D8 3081 ","15:30","73H","AAL "
"9/22/2019","A","D8 3641 ","15:30","73H","NCE "
"9/22/2019","A","DK 1171 ","15:30","32B","RHO "
"9/22/2019","A","DX 041  ","15:30","AT4","RNN "
"9/22/2019","A","SK 984  ","15:30","343","NRT "
"9/22/2019","A","WF 311  ","15:30","DH4","TRF "
"9/22/2019","D","DY 941  ","15:30","73H","OSL "
"9/22/2019","D","PC 1074 ","15:30","32N","SAW "
"9/22/2019","D","SK 1460 ","15:30","32A","OSL "
"9/22/2019","A","DY 7070 ","15:35","789","OAK "
"9/22/2019","D","EK 152  ","15:35","77W","DXB "
"9/22/2019","D","SK 1549 ","15:35","319","AMS "
"9/22/2019","A","BA 816  ","15:40","321","LHR "
"9/22/2019","A","KL 1131 ","15:40","73H","AMS "
"9/22/2019","D","I2 3731 ","15:40","320","MAD "
"9/22/2019","D","SK 943  ","15:40","333","ORD "
"9/22/2019","A","SK 588  ","15:45","32A","AGP "
"9/22/2019","A","SK 778  ","15:45","321","ATH "
"9/22/2019","D","MS 760  ","15:45","320","CAI "
"9/22/2019","D","SK 983  ","15:45","343","NRT "
"9/22/2019","A","DY 7210 ","15:50","789","BKK "
"9/22/2019","A","OE 1320 ","15:50","320","VIE "
"9/22/2019","D","D8 3212 ","15:50","73H","ARN "
"9/22/2019","D","LG 5438 ","15:50","DH4","LUX "
"9/22/2019","A","D8 3351 ","15:55","73H","CHQ "
"9/22/2019","A","D8 3791 ","15:55","73H","TLV "
"9/22/2019","D","D8 2905 ","15:55","73H","LGW "
"9/22/2019","D","D8 3098 ","15:55","73H","AAL "
"9/22/2019","D","DW 173  ","15:55","E95","CHQ "
"9/22/2019","A","SK 768  ","16:00","319","PRG "
"9/22/2019","D","SK 2535 ","16:00","CR9","BHX "
"9/22/2019","D","WF 312  ","16:05","DH4","TRF "
"9/22/2019","A","DX 081  ","16:10","AT4","KRP "
"9/22/2019","A","EZY1985 ","16:10","319","MAN "
"9/22/2019","A","SK 1778 ","16:10","32A","FAE "
"9/22/2019","D","D8 3302 ","16:10","73H","SXF "
"9/22/2019","D","DX 046  ","16:10","AT4","RNN "
"9/22/2019","A","SK 2534 ","16:15","CR9","BHX "
"9/22/2019","D","SK 460  ","16:15","32A","OSL "
"9/22/2019","A","AY 955  ","16:20","32B","HEL "
"9/22/2019","A","NJE971  ","16:20","EP3","LTN "
"9/22/2019","A","SK 1743 ","16:20","CR9","VNO "
"9/22/2019","A","SK 568  ","16:20","321","CDG "
"9/22/2019","D","OE 1321 ","16:20","320","VIE "
"9/22/2019","A","SK 2889 ","16:25","CR9","TRD "
"9/22/2019","A","VY 1872 ","16:25","32A","BCN "
"9/22/2019","A","W6 4377 ","16:25","32A","SOF "
"9/22/2019","D","KL 1132 ","16:25","73H","AMS "
"9/22/2019","A","D8 3224 ","16:30","73H","OSL "
"9/22/2019","A","SK 1258 ","16:30","AT7","AAR "
"9/22/2019","A","SK 1407 ","16:30","32A","ARN "
"9/22/2019","D","BA 817  ","16:30","321","LHR "
"9/22/2019","D","SK 1517 ","16:30","319","LHR "
"9/22/2019","D","SK 2880 ","16:30","CR9","TRD "
"9/22/2019","A","D8 3561 ","16:35","321","KRK "
"9/22/2019","A","SK 1210 ","16:35","320","AAL "
"9/22/2019","A","SK 1286 ","16:35","AT7","BLL "
"9/22/2019","A","SK 439  ","16:35","AT7","GOT "
"9/22/2019","D","SK 1655 ","16:35","CR9","STR "
"9/22/2019","D","EZY1986 ","16:40","319","MAN "
"9/22/2019","D","SK 1874 ","16:40","321","SVG "
"9/22/2019","D","SK 2872 ","16:45","321","BGO "
"9/22/2019","A","EJU5683 ","16:50","320","TXL "
"9/22/2019","A","NFA137  ","16:50","SWM","AAL "
"9/22/2019","A","SK 2747 ","16:50","CR9","PLQ "
"9/22/2019","A","SK 676  ","16:50","32A","FRA "
"9/22/2019","D","D8 3214 ","16:50","73H","ARN "
"9/22/2019","D","SK 7751 ","16:50","320","GZP "
"9/22/2019","A","EZS1151 ","16:55","32A","BSL "
"9/22/2019","A","JTG356  ","16:55","73H","RHO "
"9/22/2019","D","W6 4378 ","16:55","32A","SOF "
"9/22/2019","A","EZY8267 ","17:00","319","LGW "
"9/22/2019","A","OS 303  ","17:00","320","VIE "
"9/22/2019","A","SK 459  ","17:00","321","OSL "
"9/22/2019","D","AY 956  ","17:00","32B","HEL "
"9/22/2019","D","D8 3239 ","17:00","73H","OSL "
"9/22/2019","D","DX 082  ","17:00","AT4","KRP "
"9/22/2019","D","JTG351  ","17:00","73W","CFU "
"9/22/2019","A","FR 7382 ","17:05","73H","STN "
"9/22/2019","D","SK 1408 ","17:05","321","ARN "
"9/22/2019","D","SK 1667 ","17:05","AT7","HAJ "
"9/22/2019","A","SK 1877 ","17:10","321","SVG "
"9/22/2019","D","SK 1287 ","17:10","AT7","BLL "
"9/22/2019","D","SK 1716 ","17:10","CR9","HEL "
"9/22/2019","D","SK 687  ","17:10","32A","MXP "
"9/22/2019","D","VY 1873 ","17:10","32A","BCN "
"9/22/2019","A","EJU4555 ","17:15","319","SXF "
"9/22/2019","D","DK 1144 ","17:15","32B","CFU "
"9/22/2019","D","SK 1259 ","17:15","AT7","AAR "
"9/22/2019","D","SK 1444 ","17:15","CR9","GOT "
"9/22/2019","D","SK 2685 ","17:15","319","BLQ "
"9/22/2019","D","SK 559  ","17:15","321","CDG "
"9/22/2019","A","BA 818  ","17:20","321","LHR "
"9/22/2019","A","SK 1622 ","17:20","CR9","DUS "
"9/22/2019","A","SK 2873 ","17:20","CR9","BGO "
"9/22/2019","D","EJU5684 ","17:20","320","TXL "
"9/22/2019","D","EZS1152 ","17:20","32A","BSL "
"9/22/2019","D","SK 691  ","17:20","32A","FCO "
"9/22/2019","A","SK 520  ","17:25","319","STN "
"9/22/2019","A","SN 2259 ","17:25","319","BRU "
"9/22/2019","D","D8 3540 ","17:25","321","AMS "
"9/22/2019","D","QR 160  ","17:25","77W","DOH "
"9/22/2019","A","SK 407  ","17:30","73W","ARN "
"9/22/2019","D","EZY8268 ","17:30","319","LGW "
"9/22/2019","D","FR 7381 ","17:30","73H","STN "
"9/22/2019","D","NFA137  ","17:30","SWM","EBJ "
"9/22/2019","A","RC 456  ","17:35","319","FAE "
"9/22/2019","A","TK 1785 ","17:35","32B","IST "
"9/22/2019","A","W6 6843 ","17:35","32B","LWO "
"9/22/2019","D","SK 617  ","17:35","32A","GVA "
"9/22/2019","A","D8 3209 ","17:40","73H","ARN "
"9/22/2019","A","SK 1713 ","17:40","CR9","HEL "
"9/22/2019","A","SK 1789 ","17:40","CR9","TLL "
"9/22/2019","A","6I 123  ","17:45","AT7","SGD "
"9/22/2019","A","D8 3099 ","17:45","73H","AAL "
"9/22/2019","A","SK 2658 ","17:45","32A","MUC "
"9/22/2019","D","DY 7011 ","17:45","789","JFK "
"9/22/2019","D","EJU4556 ","17:45","319","SXF "
"9/22/2019","D","OS 304  ","17:45","320","VIE "
"9/22/2019","D","SK 757  ","17:45","CR9","GDN "
"9/22/2019","A","SK 650  ","17:50","AT7","HAM "
"9/22/2019","D","DY 7041 ","17:50","789","FLL "
"9/22/2019","D","SK 462  ","17:50","32A","OSL "
"9/22/2019","A","D8 3503 ","17:55","73H","EDI "
"9/22/2019","D","SK 541  ","17:55","321","MAN "
"9/22/2019","A","DX 049  ","18:00","AT7","RNN "
"9/22/2019","D","SK 1203 ","18:00","CR9","AAL "
"9/22/2019","D","SK 2751 ","18:00","CR9","WAW "
"9/22/2019","D","SK 410  ","18:05","73W","ARN "
"9/22/2019","D","SK 609  ","18:05","321","ZRH "
"9/22/2019","D","SK 553  ","18:10","CR9","AMS "
"9/22/2019","D","W6 6844 ","18:10","32B","LWO "
"9/22/2019","A","D8 2908 ","18:15","73H","LGW "
"9/22/2019","A","LH 830  ","18:15","CR9","FRA "
"9/22/2019","D","BA 819  ","18:15","321","LHR "
"9/22/2019","D","D8 3732 ","18:15","73H","FCO "
"9/22/2019","D","SK 1521 ","18:15","CR9","ABZ "
"9/22/2019","D","SK 1635 ","18:15","319","FRA "
"9/22/2019","D","SN 2260 ","18:15","319","BRU "
"9/22/2019","A","KL 1133 ","18:20","73H","AMS "
"9/22/2019","D","SK 597  ","18:20","CR9","BRU "
"9/22/2019","A","AT 222  ","18:25","73H","CMN "
"9/22/2019","A","AY 959  ","18:25","319","HEL "
"9/22/2019","A","ME 225  ","18:25","320","BEY "
"9/22/2019","A","SK 1429 ","18:25","321","ARN "
"9/22/2019","A","SK 1465 ","18:25","32A","OSL "
"9/22/2019","D","JTG357  ","18:25","73H","RHO "
"9/22/2019","A","FR 4047 ","18:30","73H","AGP "
"9/22/2019","D","D8 3092 ","18:30","73H","AAL "
"9/22/2019","D","D8 3225 ","18:30","73H","OSL "
"9/22/2019","D","SK 1507 ","18:30","32A","LHR "
"9/22/2019","D","TK 1786 ","18:30","32B","IST "
"9/22/2019","A","D8 9719 ","18:35","73H","HRG "
"9/22/2019","A","DY 948  ","18:35","73H","OSL "
"9/22/2019","A","LO 8145 ","18:35","CR7","TLL "
"9/22/2019","A","SK 998  ","18:35","343","PVG "
"9/22/2019","D","RC 459  ","18:35","319","FAE "
"9/22/2019","D","SK 901  ","18:35","333","EWR "
"9/22/2019","A","D8 3213 ","18:40","73H","ARN "
"9/22/2019","A","D8 3303 ","18:40","73H","SXF "
"9/22/2019","D","D8 3646 ","18:40","73H","NCE "
"9/22/2019","D","DX 050  ","18:40","AT7","RNN "
"9/22/2019","D","SK 997  ","18:40","343","PVG "
"9/22/2019","A","D8 3583 ","18:45","73H","PRG "
"9/22/2019","A","LH 2444 ","18:45","32A","MUC "
"9/22/2019","A","SK 996  ","18:45","343","PEK "
"9/22/2019","A","BT 139  ","18:50","CS3","RIX "
"9/22/2019","A","FHY465  ","18:50","320","BJV "
"9/22/2019","A","JP 510  ","18:55","319","LJU "
"9/22/2019","A","LO 461  ","18:55","788","WAW "
"9/22/2019","D","D8 2909 ","18:55","73H","LGW "
"9/22/2019","D","FR 4048 ","18:55","73H","AGP "
"9/22/2019","A","SK 1260 ","19:00","AT7","AAR "
"9/22/2019","A","SK 1550 ","19:00","319","AMS "
"9/22/2019","A","SK 1594 ","19:00","321","BRU "
"9/22/2019","D","LH 831  ","19:00","CR9","FRA "
"9/22/2019","D","SK 1430 ","19:00","320","ARN "
"9/22/2019","A","DX 051  ","19:05","AT4","RNN "
"9/22/2019","A","OK 508  ","19:05","73H","PRG "
"9/22/2019","D","SK 1470 ","19:05","321","OSL "
"9/22/2019","A","EK 9962 ","19:10","77X","ORD "
"9/22/2019","A","LX 1272 ","19:10","321","ZRH "
"9/22/2019","A","SK 461  ","19:10","32A","OSL "
"9/22/2019","D","DY 949  ","19:10","73H","OSL "
"9/22/2019","D","KL 1134 ","19:10","73H","AMS "
"9/22/2019","D","LO 8146 ","19:10","CR7","TLL "
"9/22/2019","A","SK 449  ","19:15","CR9","GOT "
"9/22/2019","D","AT 222  ","19:15","73H","CMN "
"9/22/2019","D","D8 3550 ","19:15","73H","BUD "
"9/22/2019","D","D8 3564 ","19:15","73H","KRK "
"9/22/2019","A","D8 6112 ","19:20","73H","MAD "
"9/22/2019","A","OS 305  ","19:20","320","VIE "
"9/22/2019","D","D8 3638 ","19:20","73H","ORY "
"9/22/2019","A","D8 5072 ","19:25","73H","AGP "
"9/22/2019","A","EW 9194 ","19:25","32A","DUS "
"9/22/2019","A","FR 605  ","19:25","73H","BUD "
"9/22/2019","A","SK 2538 ","19:25","32A","DUB "
"9/22/2019","D","ME 226  ","19:25","320","BEY "
"9/22/2019","D","6I 124  ","19:30","AT7","SGD "
"9/22/2019","D","BT 140  ","19:30","CS3","RIX "
"9/22/2019","D","D8 3320 ","19:30","73H","RIX "
"9/22/2019","D","LH 2445 ","19:30","32A","MUC "
"9/22/2019","A","SK 1879 ","19:35","321","SVG "
"9/22/2019","A","AF 1050 ","19:40","318","CDG "
"9/22/2019","A","D8 3215 ","19:40","73H","ARN "
"9/22/2019","A","WF 313  ","19:40","DH4","TRF "
"9/22/2019","D","SK 1563 ","19:40","319","CDG "
"9/22/2019","D","SK 1677 ","19:40","32A","TXL "
"9/22/2019","D","SK 651  ","19:40","AT7","HAM "
"9/22/2019","A","EJU4425 ","19:45","32A","LYS "
"9/22/2019","D","DX 052  ","19:45","AT4","RNN "
"9/22/2019","D","LO 462  ","19:45","788","WAW "
"9/22/2019","A","SK 1204 ","19:50","CR9","AAL "
"9/22/2019","D","FHY466  ","19:50","320","BJV "
"9/22/2019","D","FR 604  ","19:50","73H","BUD "
"9/22/2019","D","OK 509  ","19:50","73H","PRG "
"9/22/2019","D","SK 1472 ","19:50","32A","OSL "
"9/22/2019","A","D8 3240 ","19:55","73H","OSL "
"9/22/2019","A","EJU5687 ","19:55","320","TXL "
"9/22/2019","A","SK 506  ","19:55","320","LHR "
"9/22/2019","D","SK 659  ","19:55","CR9","MUC "
"9/22/2019","A","D8 5374 ","20:00","73H","ALC "
"9/22/2019","A","SK 2869 ","20:00","321","BGO "
"9/22/2019","D","JP 511  ","20:00","319","LJU "
"9/22/2019","D","LX 1273 ","20:00","321","ZRH "
"9/22/2019","D","SRR4221 ","20:00","GJ4","MMU "
"9/22/2019","A","DX 085  ","20:05","AT4","KRP "
"9/22/2019","A","SK 1668 ","20:05","AT7","HAJ "
"9/22/2019","A","VY 2844 ","20:05","320","CDG "
"9/22/2019","D","EW 9195 ","20:05","32A","DUS "
"9/22/2019","D","OS 306  ","20:05","320","VIE "
"9/22/2019","A","LG 5435 ","20:10","DH4","LUX "
"9/22/2019","A","SK 1409 ","20:10","321","ARN "
"9/22/2019","A","SK 1656 ","20:10","CR9","STR "
"9/22/2019","A","SK 2881 ","20:10","CR9","TRD "
"9/22/2019","A","SK 758  ","20:10","CR9","GDN "
"9/22/2019","A","WF 278  ","20:10","DH4","KRS "
"9/22/2019","D","D8 3216 ","20:10","73H","ARN "
"9/22/2019","D","D8 5073 ","20:10","73H","AGP "
"9/22/2019","D","D8 6113 ","20:10","73H","MAD "
"9/22/2019","A","SK 2536 ","20:15","CR9","BHX "
"9/22/2019","D","AY 960  ","20:15","319","HEL "
"9/22/2019","D","EJU4426 ","20:15","32A","LYS "
"9/22/2019","A","D8 3093 ","20:20","73H","AAL "
"9/22/2019","A","EZS1469 ","20:20","320","GVA "
"9/22/2019","A","FR 301  ","20:20","73H","CRL "
"9/22/2019","A","NFA137  ","20:20","SWM","EBJ "
"9/22/2019","A","SN 2263 ","20:20","CR9","BRU "
"9/22/2019","A","D8 262  ","20:25","73H","HEL "
"9/22/2019","A","JTG322  ","20:25","73W","TIV "
"9/22/2019","D","AF 1051 ","20:25","318","CDG "
"9/22/2019","D","EJU5688 ","20:25","320","TXL "
"9/22/2019","A","EJU3827 ","20:30","32A","CDG "
"9/22/2019","A","EZY8269 ","20:30","319","LGW "
"9/22/2019","D","D8 3245 ","20:30","73H","OSL "
"9/22/2019","D","SK 1501 ","20:35","32A","LHR "
"9/22/2019","A","EZY6983 ","20:40","320","EDI "
"9/22/2019","D","EK 9962 ","20:40","77X","DWC "
"9/22/2019","D","NFA137  ","20:40","SWM","AAL "
"9/22/2019","A","FR 607  ","20:45","73H","MAD "
"9/22/2019","A","SK 463  ","20:45","32A","OSL "
"9/22/2019","D","D8 5375 ","20:45","73H","ALC "
"9/22/2019","D","FR 300  ","20:45","73H","CRL "
"9/22/2019","D","SK 667  ","20:45","CR9","STR "
"9/22/2019","D","VY 2845 ","20:45","320","CDG "
"9/22/2019","A","D8 3541 ","20:50","321","AMS "
"9/22/2019","D","EZS1470 ","20:50","320","GVA "
"9/22/2019","D","LG 5436 ","20:50","DH4","LUX "
"9/22/2019","D","SK 1269 ","20:50","AT7","AAR "
"9/22/2019","D","SK 1410 ","20:50","32A","ARN "
"9/22/2019","D","SK 1669 ","20:50","AT7","HAJ "
"9/22/2019","D","SK 629  ","20:50","CR9","DUS "
"9/22/2019","D","D8 3094 ","20:55","73H","AAL "
"9/22/2019","D","SK 1221 ","20:55","320","AAL "
"9/22/2019","A","HV 5963 ","21:00","73H","EIN "
"9/22/2019","A","KL 1135 ","21:00","E90","AMS "
"9/22/2019","D","EJU3828 ","21:00","32A","CDG "
"9/22/2019","D","EZY8270 ","21:00","319","LGW "
"9/22/2019","D","SK 1876 ","21:00","321","SVG "
"9/22/2019","D","SK 2870 ","21:00","321","BGO "
"9/22/2019","D","SK 965  ","21:00","343","HKG "
"9/22/2019","D","SK 995  ","21:00","343","PEK "
"9/22/2019","A","QR 163  ","21:05","788","DOH "
"9/22/2019","A","SK 1717 ","21:05","CR9","HEL "
"9/22/2019","A","SK 411  ","21:05","73W","ARN "
"9/22/2019","D","D8 269  ","21:05","73H","HEL "
"9/22/2019","D","SK 446  ","21:05","CR9","GOT "
"9/22/2019","D","SK 742  ","21:05","CR9","VNO "
"9/22/2019","D","SN 2264 ","21:05","CR9","BRU "
"9/22/2019","A","AY 961  ","21:10","319","HEL "
"9/22/2019","D","DX 088  ","21:10","AT4","KRP "
"9/22/2019","D","EZY6984 ","21:10","320","EDI "
"9/22/2019","D","FR 606  ","21:10","73H","MAD "
"9/22/2019","A","FR 7408 ","21:15","73H","LTN "
"9/22/2019","A","SK 2752 ","21:15","CR9","WAW "
"9/22/2019","D","NJE756  ","21:15","EP3","LTN "
"9/22/2019","D","WF 279  ","21:15","DH4","KRS "
"9/22/2019","D","WF 316  ","21:15","DH4","TRF "
"9/22/2019","A","EJU2655 ","21:20","319","MXP "
"9/22/2019","A","FI 216  ","21:20","75W","KEF "
"9/22/2019","A","W6 6223 ","21:20","32A","IEV "
"9/22/2019","A","D8 3226 ","21:25","73H","OSL "
"9/22/2019","A","DY 968  ","21:25","73H","BGO "
"9/22/2019","A","EJU4557 ","21:25","319","SXF "
"9/22/2019","A","EZY1987 ","21:25","319","MAN "
"9/22/2019","A","SK 1516 ","21:25","319","LHR "
"9/22/2019","D","HV 5964 ","21:30","73H","EIN "
"9/22/2019","D","SK 549  ","21:30","321","AMS "
"9/22/2019","A","DX 053  ","21:35","AT7","RNN "
"9/22/2019","A","FR 2674 ","21:35","73H","EDI "
"9/22/2019","A","SK 1560 ","21:35","321","CDG "
"9/22/2019","A","SU 2496 ","21:35","73H","SVO "
